57754141	0-4409931	0-4409931 (03650586)	2024-10-16 09:44:03	43.11794	5.93367	GOOD
57754124	0-4409931	0-4409931 (03650586)	2024-10-16 09:39:05	43.11798	5.93367	GOOD
57754114	0-4409931	0-4409931 (03650586)	2024-10-16 09:34:03	43.11797	5.93371	GOOD
57754096	0-4409931	0-4409931 (03650586)	2024-10-16 09:29:06	43.11795	5.93367	GOOD
57754089	0-4409931	0-4409931 (03650586)	2024-10-16 09:24:04	43.11794	5.93371	GOOD
57754072	0-4409931	0-4409931 (03650586)	2024-10-16 09:19:07	43.11796	5.93378	GOOD
57753680	0-4409931	0-4409931 (03650586)	2024-10-16 09:14:06	43.11796	5.93373	GOOD
57753668	0-4409931	0-4409931 (03650586)	2024-10-16 09:09:08	43.11794	5.93373	GOOD
57753613	0-4409931	0-4409931 (03650586)	2024-10-16 09:04:25	43.11798	5.93371	GOOD
57753479	0-4409931	0-4409931 (03650586)	2024-10-16 08:59:14	43.11801	5.93378	GOOD
57753474	0-4409931	0-4409931 (03650586)	2024-10-16 08:54:56	43.11799	5.93369	GOOD
57753462	0-4409931	0-4409931 (03650586)	2024-10-16 08:49:18	43.11801	5.93369	GOOD
57753440	0-4409931	0-4409931 (03650586)	2024-10-16 08:44:20	43.11795	5.93373	GOOD
57753426	0-4409931	0-4409931 (03650586)	2024-10-16 08:39:20	43.11798	5.93373	GOOD
57753420	0-4409931	0-4409931 (03650586)	2024-10-16 08:34:19	43.118	5.93369	GOOD
57753406	0-4409931	0-4409931 (03650586)	2024-10-16 08:29:21	43.11811	5.93373	GOOD
57753401	0-4409931	0-4409931 (03650586)	2024-10-16 08:24:20	43.11799	5.93373	GOOD
57753372	0-4409931	0-4409931 (03650586)	2024-10-16 08:19:22	43.11797	5.93371	GOOD
57752994	0-4409931	0-4409931 (03650586)	2024-10-16 08:14:21	43.11799	5.93369	GOOD
57752996	0-4409931	0-4409931 (03650586)	2024-10-16 08:09:21	43.11799	5.93369	GOOD
57752923	0-4409931	0-4409931 (03650586)	2024-10-16 08:04:21	43.118	5.93371	GOOD
57752809	0-4409931	0-4409931 (03650586)	2024-10-16 07:59:24	43.11795	5.93375	GOOD
57752804	0-4409931	0-4409931 (03650586)	2024-10-16 07:54:54	43.11801	5.93369	GOOD
57752792	0-4409931	0-4409931 (03650586)	2024-10-16 07:49:25	43.11805	5.93367	GOOD
57752770	0-4409931	0-4409931 (03650586)	2024-10-16 07:44:25	43.11794	5.93373	GOOD
57752754	0-4409931	0-4409931 (03650586)	2024-10-16 07:39:27	43.11795	5.93371	GOOD
57752747	0-4409931	0-4409931 (03650586)	2024-10-16 07:34:25	43.11797	5.93369	GOOD
57752727	0-4409931	0-4409931 (03650586)	2024-10-16 07:29:25	43.118	5.93371	GOOD
57752719	0-4409931	0-4409931 (03650586)	2024-10-16 07:24:22	43.11798	5.93369	GOOD
57752720	0-4409931	0-4409931 (03650586)	2024-10-16 07:19:22	43.11802	5.93369	GOOD
57752304	0-4409931	0-4409931 (03650586)	2024-10-16 07:14:22	43.11794	5.93369	GOOD
57752294	0-4409931	0-4409931 (03650586)	2024-10-16 07:09:19	43.11796	5.93367	GOOD
57752239	0-4409931	0-4409931 (03650586)	2024-10-16 07:04:18	43.11799	5.93373	GOOD
57752240	0-4409931	0-4409931 (03650586)	2024-10-16 06:59:18	43.1179	5.93373	GOOD
57752135	0-4409931	0-4409931 (03650586)	2024-10-16 06:54:51	43.11798	5.93375	GOOD
57752117	0-4409931	0-4409931 (03650586)	2024-10-16 06:49:21	43.11803	5.93373	GOOD
57752107	0-4409931	0-4409931 (03650586)	2024-10-16 06:44:20	43.11798	5.93375	GOOD
57752096	0-4409931	0-4409931 (03650586)	2024-10-16 06:39:23	43.11798	5.93367	GOOD
57752082	0-4409931	0-4409931 (03650586)	2024-10-16 06:34:22	43.11809	5.9338	GOOD
57752064	0-4409931	0-4409931 (03650586)	2024-10-16 06:29:24	43.11805	5.93378	GOOD
57752057	0-4409931	0-4409931 (03650586)	2024-10-16 06:24:22	43.11801	5.93375	GOOD
57752039	0-4409931	0-4409931 (03650586)	2024-10-16 06:19:24	43.11815	5.93442	GOOD
57751652	0-4409931	0-4409931 (03650586)	2024-10-16 06:14:23	43.12682	5.9132	GOOD
57751633	0-4409931	0-4409931 (03650586)	2024-10-16 06:09:21	43.12641	5.89504	GOOD
57751582	0-4409931	0-4409931 (03650586)	2024-10-16 06:04:27	43.12105	5.83627	GOOD
57751583	0-4409931	0-4409931 (03650586)	2024-10-16 05:59:27	43.14946	5.76563	GOOD
57751436	0-4409931	0-4409931 (03650586)	2024-10-16 05:54:48	43.2024	5.72978	GOOD
57751419	0-4409931	0-4409931 (03650586)	2024-10-16 05:44:30	43.16903	5.6957	GOOD
57751400	0-4409931	0-4409931 (03650586)	2024-10-16 05:39:29	43.16689	5.69424	GOOD
57751387	0-4409931	0-4409931 (03650586)	2024-10-16 05:34:28	43.16688	5.69427	GOOD
57751368	0-4409931	0-4409931 (03650586)	2024-10-16 05:29:29	43.16692	5.69439	GOOD
57751352	0-4409931	0-4409931 (03650586)	2024-10-16 05:24:27	43.16689	5.69429	GOOD
57751227	0-4409931	0-4409931 (03650586)	2024-10-16 05:19:25	43.16688	5.69433	GOOD
57751228	0-4409931	0-4409931 (03650586)	2024-10-16 05:14:25	43.16366	5.71879	GOOD
57750935	0-4409931	0-4409931 (03650586)	2024-10-16 05:09:27	43.15799	5.7387	GOOD
57750891	0-4409931	0-4409931 (03650586)	2024-10-16 05:04:25	43.15796	5.73875	GOOD
57750784	0-4409931	0-4409931 (03650586)	2024-10-16 04:59:26	43.15797	5.7387	GOOD
57750773	0-4409931	0-4409931 (03650586)	2024-10-16 04:54:53	43.15794	5.7387	GOOD
57750740	0-4409931	0-4409931 (03650586)	2024-10-16 04:49:28	43.15799	5.73868	GOOD
57750736	0-4409931	0-4409931 (03650586)	2024-10-16 04:44:29	43.14666	5.74879	GOOD
57750717	0-4409931	0-4409931 (03650586)	2024-10-16 04:39:28	43.13075	5.75117	GOOD
57750706	0-4409931	0-4409931 (03650586)	2024-10-16 04:34:36	43.13617	5.75718	GOOD
57750692	0-4409931	0-4409931 (03650586)	2024-10-16 04:29:36	43.13618	5.75722	GOOD
57750686	0-4409931	0-4409931 (03650586)	2024-10-16 04:24:35	43.13611	5.75729	GOOD
57750672	0-4409931	0-4409931 (03650586)	2024-10-16 04:19:36	43.13063	5.78198	GOOD
57750268	0-4409931	0-4409931 (03650586)	2024-10-16 04:14:35	43.11834	5.80913	GOOD
57750249	0-4409931	0-4409931 (03650586)	2024-10-16 04:09:36	43.11622	5.80299	GOOD
57750205	0-4409931	0-4409931 (03650586)	2024-10-16 04:04:35	43.11623	5.80303	GOOD
57750093	0-4409931	0-4409931 (03650586)	2024-10-16 03:59:37	43.1162	5.80301	GOOD
57750077	0-4409931	0-4409931 (03650586)	2024-10-16 03:55:01	43.11621	5.80301	GOOD
57750064	0-4409931	0-4409931 (03650586)	2024-10-16 03:49:36	43.11622	5.8031	GOOD
57750057	0-4409931	0-4409931 (03650586)	2024-10-16 03:44:34	43.1162	5.80306	GOOD
57750058	0-4409931	0-4409931 (03650586)	2024-10-16 03:39:34	43.11607	5.80469	GOOD
57750031	0-4409931	0-4409931 (03650586)	2024-10-16 03:34:35	43.1208	5.82039	GOOD
57750017	0-4409931	0-4409931 (03650586)	2024-10-16 03:29:31	43.12085	5.82048	GOOD
57750011	0-4409931	0-4409931 (03650586)	2024-10-16 03:24:31	43.12085	5.82052	GOOD
57749986	0-4409931	0-4409931 (03650586)	2024-10-16 03:19:30	43.1208	5.82039	GOOD
57749602	0-4409931	0-4409931 (03650586)	2024-10-16 03:14:30	43.12083	5.82044	GOOD
57749587	0-4409931	0-4409931 (03650586)	2024-10-16 03:09:31	43.12091	5.82048	GOOD
57749533	0-4409931	0-4409931 (03650586)	2024-10-16 03:04:34	43.12529	5.82642	GOOD
57749394	0-4409931	0-4409931 (03650586)	2024-10-16 02:59:33	43.12592	5.90852	GOOD
57749377	0-4409931	0-4409931 (03650586)	2024-10-16 02:53:20	43.11632	5.93493	GOOD
57739272	0-4409931	0-4409931 (03650586)	2024-10-15 12:12:21	43.11576	5.93478	GOOD
57739273	0-4409931	0-4409931 (03650586)	2024-10-15 12:02:21	43.11589	5.93324	GOOD
57739017	0-4409931	0-4409931 (03650586)	2024-10-15 11:47:01	43.11524	5.93219	GOOD
57739008	0-4409931	0-4409931 (03650586)	2024-10-15 11:41:55	43.09384	5.91414	GOOD
57738992	0-4409931	0-4409931 (03650586)	2024-10-15 11:36:57	43.08355	5.90449	GOOD
