57786345	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:44:48	43.03444	6.00259	"GOOD"
57786346	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:39:48	43.03307	5.99667	"GOOD"
57786313	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:34:50	43.02347	6.00645	"GOOD"
57786292	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:30:42	43.01887	6.00853	"GOOD"
57786277	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:24:56	43.02063	6.00654	"GOOD"
57786260	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:19:52	43.02209	6.00508	"GOOD"
57785882	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:14:51	43.02293	6.00371	"GOOD"
57785853	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:09:52	43.02432	6.00246	"GOOD"
57785854	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 08:04:52	43.02823	6.00023	"GOOD"
57785694	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:59:50	43.04037	5.99092	"GOOD"
57785681	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:54:52	43.05306	5.98221	"GOOD"
57785650	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:49:50	43.06489	5.97141	"GOOD"
57785637	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:44:52	43.07619	5.96139	"GOOD"
57785620	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:40:05	43.08441	5.94766	"GOOD"
57785599	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:35:01	43.08759	5.92987	"GOOD"
57785576	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:30:02	43.09367	5.91916	"GOOD"
57785570	"0-4407160"	"0-4407160  (70621208)"	2024-10-18 07:26:57	43.09993	5.91554	"GOOD"
57754862	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:48:40	43.08269	5.96053	"GOOD"
57754853	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:43:43	43.08245	5.96126	"GOOD"
57754839	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:38:41	43.08219	5.96206	"GOOD"
57754827	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:34:20	43.08202	5.96279	"GOOD"
57754800	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:28:44	43.08171	5.96362	"GOOD"
57754797	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:23:43	43.08151	5.9645	"GOOD"
57754776	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:18:45	43.08133	5.96528	"GOOD"
57754378	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:13:47	43.08114	5.9662	"GOOD"
57754366	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:08:47	43.08088	5.96708	"GOOD"
57754311	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 10:03:48	43.08062	5.96796	"GOOD"
57754196	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:58:47	43.0804	5.96884	"GOOD"
57754182	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:53:50	43.08022	5.96976	"GOOD"
57754152	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:48:49	43.07996	5.97066	"GOOD"
57754140	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:43:48	43.0797	5.97156	"GOOD"
57754123	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:38:50	43.07945	5.97249	"GOOD"
57754115	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:34:21	43.07948	5.973	"GOOD"
57754095	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:28:49	43.07965	5.97425	"GOOD"
57754088	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:23:46	43.07952	5.97534	"GOOD"
57754071	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:18:49	43.07926	5.97622	"GOOD"
57753679	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:13:47	43.07919	5.97723	"GOOD"
57753667	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:08:49	43.07911	5.97806	"GOOD"
57753612	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 09:03:48	43.07891	5.97892	"GOOD"
57753478	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:58:50	43.07882	5.97989	"GOOD"
57753473	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:53:52	43.0787	5.9807	"GOOD"
57753460	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:48:52	43.07879	5.98231	"GOOD"
57753461	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:43:52	43.07849	5.9842	"GOOD"
57753425	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:38:56	43.07073	5.98017	"GOOD"
57753421	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:35:09	43.06188	5.98519	"GOOD"
57753422	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:30:09	43.05343	5.99249	"GOOD"
57753400	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:23:55	43.05501	5.99343	"GOOD"
57753370	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:18:52	43.05651	5.99457	"GOOD"
57753371	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:13:52	43.06063	5.99011	"GOOD"
57752982	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:08:56	43.06799	5.97798	"GOOD"
57752983	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 08:03:56	43.07408	5.96485	"GOOD"
57752807	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:58:55	43.08168	5.95298	"GOOD"
57752808	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:53:55	43.08713	5.93993	"GOOD"
57752791	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:48:54	43.0881	5.92476	"GOOD"
57752769	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:43:59	43.09698	5.91841	"GOOD"
57752753	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:38:59	43.10385	5.90809	"GOOD"
57752748	"0-4407160"	"0-4407160  (70621208)"	2024-10-16 07:35:25	43.10661	5.89925	"GOOD"
57738352	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:54:01	43.08322	5.97322	"GOOD"
57738330	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:49:02	43.08271	5.97414	"GOOD"
57738319	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:44:02	43.08221	5.97512	"GOOD"
57738309	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:38:58	43.08171	5.97605	"GOOD"
57738303	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:34:03	43.08114	5.9771	"GOOD"
57738277	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:29:01	43.08058	5.97821	"GOOD"
57738272	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:24:04	43.07994	5.97944	"GOOD"
57738256	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:19:20	43.07953	5.98075	"GOOD"
57737861	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:14:05	43.07908	5.98212	"GOOD"
57737848	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:09:05	43.07853	5.98339	"GOOD"
57737796	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 10:04:07	43.08083	5.9806	"GOOD"
57737666	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:59:06	43.07959	5.98231	"GOOD"
57737662	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:54:09	43.07841	5.98424	"GOOD"
57737649	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:49:08	43.08041	5.99952	"GOOD"
57737637	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:44:10	43.08186	6.01201	"GOOD"
57737623	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:39:11	43.07277	6.01079	"GOOD"
57737608	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:34:11	43.06039	6.00594	"GOOD"
57737587	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:29:12	43.04879	6.0015	"GOOD"
57737581	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:24:16	43.03644	5.99976	"GOOD"
57737582	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:19:16	43.03232	6.00113	"GOOD"
57737161	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:14:14	43.03354	6.00163	"GOOD"
57737147	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:09:11	43.03455	6.0022	"GOOD"
57737148	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 09:04:11	43.03502	6.00254	"GOOD"
57736970	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:59:10	43.03474	6.00242	"GOOD"
57736971	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:54:10	43.0289	6.00311	"GOOD"
57736938	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:49:10	43.02299	6.00328	"GOOD"
57736939	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:44:10	43.02316	6.00345	"GOOD"
57736940	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:39:10	43.02346	6.00371	"GOOD"
57736893	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:34:08	43.02412	6.00401	"GOOD"
57736876	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:29:10	43.0246	6.00446	"GOOD"
57736874	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:24:09	43.02453	6.00495	"GOOD"
57736850	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:20:10	43.02469	6.00467	"GOOD"
57736438	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:14:09	43.03268	5.998	"GOOD"
57736426	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:09:07	43.04446	5.98697	"GOOD"
57736371	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 08:04:12	43.0561	5.97691	"GOOD"
57736227	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:59:11	43.0677	5.96757	"GOOD"
57736224	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:54:09	43.07855	5.95749	"GOOD"
57736213	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:49:11	43.08673	5.94315	"GOOD"
57736202	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:44:13	43.08772	5.92569	"GOOD"
57736190	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:39:14	43.09642	5.91846	"GOOD"
57736176	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:34:11	43.10446	5.90858	"GOOD"
57736155	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:29:13	43.10597	5.89479	"GOOD"
57736150	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:24:09	43.10499	5.88515	"GOOD"
57736127	"0-4407160"	"0-4407160  (70621208)"	2024-10-15 07:19:09	43.10574	5.88539	"GOOD"
